Date,Store Zip Code,Product,Payment Type,Units,Amount of Sale,Revenue Discount,COGS
11/25/2016,85224,Carlota,Cash,1,27.95,0,12.71
10/8/2016,85001,Quad,Debit Mastercard,1,43.96,0,22
12/4/2016,85001,Yanaki,Debit Visa,6,172.5,0.1,90.78
10/18/2016,85001,Fun Fly,Debit Visa,1,4.95,0,4.09
12/8/2016,85327,Majestic Beaut,In Store,1,32.95,0,20.58
12/19/2016,85001,Majestic Beaut,Mastercard,2,65.9,0,41.14
10/4/2016,85327,Yanaki,In Store,1,28.75,0,15.73
10/8/2016,85224,Quad,Visa,2,87.92,0,45.42
11/11/2016,85001,Crested Beaut,Mastercard,1,37.95,0,23.45
11/4/2016,85001,Majestic Beaut,Debit Visa,6,197.7,0.1,120.96
10/3/2016,85001,Quad,Mastercard,1,43.96,0,21.92
10/25/2016,85001,Crested Beaut,Debit Mastercard,1,37.95,0,22.08
10/13/2016,85001,Fun Fly,Mastercard,1,4.95,0,2.86
12/18/2016,85224,Fun Fly,Mastercard,1,4.95,0,2.58
11/26/2016,85001,Fun Fly,In Store,1,4.95,0,3.88
11/30/2016,85224,Fun Fly,Debit Visa,1,4.95,0,3.01
10/25/2016,85224,Quad,Visa,1,43.96,0,22.5
11/17/2016,85001,Fun Fly,Paypal,6,29.7,0.1,24.72
12/6/2016,85001,Yanaki,Mastercard,1,28.75,0,15.67
12/2/2016,85327,Majestic Beaut,Mastercard,1,32.95,0,19.75
10/6/2016,85001,Yanaki,Visa,6,172.5,0.1,96.18
11/27/2016,85001,Carlota,Mastercard,1,27.95,0,12.35
10/4/2016,85001,Carlota,American Express,6,167.7,0.1,80.88
10/10/2016,85327,Majestic Beaut,Cash,1,32.95,0,19.72
11/10/2016,85001,Yanaki,In Store,1,28.75,0,14.39
12/2/2016,85001,Fun Fly,Visa,1,4.95,0,3.91
10/24/2016,85224,Majestic Beaut,Visa,1,32.95,0,20.12
12/6/2016,85327,Fun Fly,Cash,1,4.95,0,2.68
10/21/2016,85327,Yanaki,Mastercard,6,172.5,0.1,90.84
10/3/2016,85001,Majestic Beaut,Visa,1,32.95,0,19.35
12/6/2016,85327,Yanaki,Visa,1,28.75,0,15.36
10/7/2016,85224,Fun Fly,Cash,1,4.95,0,3.54
12/12/2016,85224,Majestic Beaut,Mastercard,6,197.7,0.1,118.14
11/25/2016,85327,Crested Beaut,Paypal,1,37.95,0,21.78
10/10/2016,85224,Fun Fly,Cash,1,4.95,0,2.44
11/23/2016,85327,Quad,Mastercard,2,87.92,0,44.58
11/10/2016,85001,Fun Fly,Mastercard,1,4.95,0,3.98
10/10/2016,85327,Fun Fly,Visa,1,4.95,0,3.92
12/11/2016,85327,Fun Fly,Mastercard,1,4.95,0,3.36
12/16/2016,85224,Carlota,Mastercard,1,27.95,0,13.01
10/29/2016,85327,Quad,American Express,1,43.96,0,21.73
10/6/2016,85224,Crested Beaut,Visa,1,37.95,0,21.91
11/24/2016,85001,Fun Fly,Paypal,1,4.95,0,3.45
11/21/2016,85001,Aspen,American Express,1,27.95,0,12.9
10/26/2016,85327,Fun Fly,Cash,1,4.95,0,3.21
11/21/2016,85224,Carlota,Cash,1,27.95,0,12.23
10/2/2016,85327,Carlota,Debit Mastercard,1,27.95,0,11.97
12/18/2016,85327,Fun Fly,Debit Mastercard,1,4.95,0,3.56
11/28/2016,85001,Majestic Beaut,Cash,1,32.95,0,19.15
10/6/2016,85327,Carlota,Debit Visa,6,167.7,0.1,73.62
11/16/2016,85327,Bellen,Paypal,1,24.95,0,13.14
12/24/2016,85001,Bellen,In Store,1,24.95,0,14.1
12/13/2016,85327,Fun Fly,Debit Visa,1,4.95,0,3.6
11/18/2016,85001,Fun Fly,Debit Visa,2,9.9,0,5.16
11/3/2016,85224,Quad,Visa,1,43.96,0,22.54
11/21/2016,85001,Fun Fly,Cash,1,4.95,0,3.78
11/16/2016,85327,Fun Fly,Cash,1,4.95,0,3.59
10/30/2016,85327,Fun Fly,Visa,1,4.95,0,4.09
11/15/2016,85001,Fun Fly,Visa,1,4.95,0,2.37
11/7/2016,85001,Aspen,Cash,1,27.95,0,12.14
11/1/2016,85224,Bellen,Debit Visa,1,24.95,0,14.13
12/8/2016,85001,Fun Fly,Debit Mastercard,6,29.7,0.1,24.54
10/19/2016,85001,Aspen,Cash,1,27.95,0,12.75
12/9/2016,85224,Fun Fly,Visa,1,4.95,0,3.8
12/15/2016,85224,Majestic Beaut,Cash,1,32.95,0,19.67
10/15/2016,85001,Crested Beaut,Visa,1,37.95,0,22.1
10/26/2016,85001,Majestic Beaut,Debit Mastercard,1,32.95,0,20.47
11/16/2016,85224,Crested Beaut,Visa,1,37.95,0,22.58
12/1/2016,85001,Yanaki,Cash,3,86.25,0,43.68
11/18/2016,85327,Carlota,Debit Mastercard,6,167.7,0.1,77.58
12/13/2016,85224,Yanaki,Visa,2,57.5,0,30.58
12/3/2016,85001,Crested Beaut,Visa,1,37.95,0,22.96
10/17/2016,85001,Fun Fly,Paypal,1,4.95,0,2.99
11/15/2016,85327,Majestic Beaut,Debit Visa,1,32.95,0,20.19
10/17/2016,85224,Fun Fly,Cash,1,4.95,0,3.39
11/6/2016,85224,Majestic Beaut,Visa,6,197.7,0.1,120.48
12/1/2016,85001,Majestic Beaut,Cash,1,32.95,0,19.23
12/16/2016,85224,Aspen,Cash,4,111.8,0.1,50.64
11/14/2016,85001,Majestic Beaut,American Express,2,65.9,0,41
10/4/2016,85327,Fun Fly,Mastercard,1,4.95,0,3.44
10/16/2016,85327,Fun Fly,Mastercard,1,4.95,0,2.57
10/20/2016,85327,Bellen,Cash,1,24.95,0,13.46
10/24/2016,85224,Quad,American Express,1,43.96,0,22.98
11/9/2016,85001,Fun Fly,Mastercard,1,4.95,0,3.74
10/14/2016,85001,Fun Fly,Mastercard,1,4.95,0,3.45
11/2/2016,85224,Aspen,Mastercard,1,27.95,0,12.06
11/20/2016,85001,Fun Fly,Cash,1,4.95,0,2.84
10/10/2016,85224,Quad,Debit Visa,1,43.96,0,21.26
11/26/2016,85001,Yanaki,Mastercard,1,28.75,0,16.04
11/3/2016,85327,Fun Fly,Debit Visa,1,4.95,0,3.71
12/13/2016,85001,Yanaki,Debit Visa,1,28.75,0,16.13
10/2/2016,85001,Aspen,Debit Visa,1,27.95,0,12.79
10/29/2016,85001,Bellen,Paypal,1,24.95,0,13.31
10/6/2016,85001,Fun Fly,Mastercard,1,4.95,0,3.2
12/13/2016,85001,Crested Beaut,Cash,1,37.95,0,22.68
11/21/2016,85224,Majestic Beaut,Mastercard,6,197.7,0.1,114.48
10/23/2016,85001,Fun Fly,Visa,1,4.95,0,3.26
10/31/2016,85327,Quad,Visa,1,43.96,0,22.1
10/26/2016,85224,Carlota,Paypal,1,27.95,0,13.25
11/24/2016,85001,Aspen,Debit Visa,6,167.7,0.1,73.74
12/24/2016,85001,Fun Fly,American Express,6,29.7,0.1,15.9
10/20/2016,85001,Aspen,Visa,1,27.95,0,12.69
10/26/2016,85224,Fun Fly,Visa,1,4.95,0,2.88
10/16/2016,85001,Aspen,Mastercard,1,27.95,0,11.73
12/3/2016,85224,Yanaki,Visa,2,57.5,0,30.9
12/8/2016,85001,Fun Fly,Mastercard,1,4.95,0,3.49
12/12/2016,85327,Bellen,Mastercard,1,24.95,0,13.91
12/23/2016,85224,Majestic Beaut,Paypal,6,197.7,0.1,112.98
10/27/2016,85327,Fun Fly,Visa,1,4.95,0,3.32
10/7/2016,85001,Fun Fly,Debit Mastercard,1,4.95,0,2.78
12/10/2016,85001,Quad,Debit Mastercard,1,43.96,0,22
10/1/2016,85224,Fun Fly,Paypal,1,4.95,0,2.87
10/27/2016,85001,Carlota,Debit Mastercard,1,27.95,0,12.36
12/21/2016,85224,Fun Fly,In Store,1,4.95,0,4.16
12/13/2016,85001,Aspen,Mastercard,1,27.95,0,12.12
12/6/2016,85327,Aspen,Debit Visa,2,55.9,0,23.3
12/20/2016,85327,Crested Beaut,Visa,1,37.95,0,23.46
11/9/2016,85327,Bellen,Cash,1,24.95,0,14.17
12/14/2016,85001,Yanaki,Debit Visa,1,28.75,0,15.44
11/26/2016,85224,Carlota,Visa,1,27.95,0,12.22
10/3/2016,85001,Fun Fly,Debit Mastercard,1,4.95,0,3.4
11/2/2016,85224,Aspen,Mastercard,1,27.95,0,11.56
12/3/2016,85224,Fun Fly,In Store,1,4.95,0,2.89
11/13/2016,85327,Majestic Beaut,In Store,1,32.95,0,19.04
12/20/2016,85224,Quad,Debit Visa,1,43.96,0,21.82
12/8/2016,85224,Quad,Cash,1,43.96,0,22.73
12/4/2016,85001,Aspen,Cash,1,27.95,0,12.55
11/18/2016,85001,Fun Fly,Visa,1,4.95,0,3.17
11/21/2016,85001,Quad,Mastercard,1,43.96,0,21.76
12/2/2016,85224,Quad,Cash,1,43.96,0,21.85
11/6/2016,85224,Yanaki,Mastercard,2,57.5,0,29.46
10/4/2016,85001,Quad,Cash,1,43.96,0,22.6
12/20/2016,85327,Fun Fly,Paypal,1,4.95,0,2.83
12/1/2016,85224,Fun Fly,Paypal,1,4.95,0,3.71
10/5/2016,85327,Yanaki,Visa,2,57.5,0,29.52
11/1/2016,85327,Yanaki,Visa,1,28.75,0,15.07
10/28/2016,85001,Aspen,Cash,1,27.95,0,12.93
12/23/2016,85001,Majestic Beaut,Cash,1,32.95,0,19.11
10/3/2016,85001,Fun Fly,Cash,6,29.7,0.1,18.78
11/30/2016,85001,Fun Fly,Visa,1,4.95,0,2.79
12/21/2016,85001,Fun Fly,Visa,6,29.7,0.1,21.72
11/12/2016,85001,Fun Fly,In Store,1,4.95,0,2.38
10/17/2016,85001,Carlota,Mastercard,1,27.95,0,13.38
11/19/2016,85001,Majestic Beaut,Cash,1,32.95,0,18.94
10/2/2016,85224,Fun Fly,Cash,1,4.95,0,2.75
12/16/2016,85001,Crested Beaut,Cash,2,75.9,0,45.92
11/2/2016,85224,Fun Fly,Mastercard,1,4.95,0,4.08
12/2/2016,85327,Majestic Beaut,Cash,6,197.7,0.1,114.78
10/6/2016,85001,Fun Fly,Cash,1,4.95,0,3.12
10/5/2016,85001,Yanaki,Cash,1,28.75,0,15.58
11/15/2016,85001,Yanaki,Debit Visa,2,57.5,0,30.42
10/14/2016,85224,Majestic Beaut,Paypal,1,32.95,0,19.53
10/30/2016,85001,Crested Beaut,Mastercard,1,37.95,0,22.54
11/1/2016,85001,Crested Beaut,Mastercard,1,37.95,0,22.79
11/8/2016,85224,Fun Fly,Debit Visa,1,4.95,0,3.43
12/19/2016,85327,Yanaki,Visa,2,57.5,0,31.9
12/11/2016,85327,Aspen,Debit Visa,1,27.95,0,12.56
10/1/2016,85224,Fun Fly,Debit Visa,1,4.95,0,3.35
10/21/2016,85224,Quad,Visa,1,43.96,0,22.32
10/23/2016,85327,Fun Fly,Mastercard,1,4.95,0,3.81
12/19/2016,85001,Quad,Mastercard,1,43.96,0,21.63
12/3/2016,85001,Bellen,Cash,1,24.95,0,13.6
12/3/2016,85001,Fun Fly,Debit Visa,6,29.7,0.1,19.62
12/6/2016,85001,Crested Beaut,American Express,1,37.95,0,23.5
10/17/2016,85327,Fun Fly,Mastercard,1,4.95,0,2.72
12/19/2016,85001,Crested Beaut,Debit Mastercard,1,37.95,0,23.23
10/7/2016,85224,Fun Fly,Cash,1,4.95,0,2.88
12/11/2016,85001,Carlota,Visa,1,27.95,0,13.26
11/10/2016,85001,Majestic Beaut,Visa,1,32.95,0,20.11
10/4/2016,85327,Bellen,Debit Mastercard,6,149.7,0.1,79.14
10/6/2016,85224,Fun Fly,Mastercard,6,29.7,0.1,14.34
11/14/2016,85001,Fun Fly,Mastercard,1,4.95,0,4.09
12/21/2016,85327,Quad,Cash,1,43.96,0,22.79
11/24/2016,85001,Majestic Beaut,Mastercard,1,32.95,0,19.64
10/31/2016,85224,Fun Fly,Cash,1,4.95,0,2.63
10/21/2016,85001,Fun Fly,Mastercard,1,4.95,0,3.01
11/12/2016,85327,Bellen,Cash,1,24.95,0,13.98
11/29/2016,85327,Fun Fly,Debit Mastercard,1,4.95,0,3.94
12/19/2016,85001,Fun Fly,Mastercard,1,4.95,0,4.01
12/11/2016,85001,Fun Fly,Debit Mastercard,1,4.95,0,3.14
12/22/2016,85001,Carlota,Paypal,1,27.95,0,12.1
10/20/2016,85001,Yanaki,Mastercard,1,28.75,0,15.99
11/15/2016,85001,Bellen,Cash,1,24.95,0,14.08
12/15/2016,85001,Fun Fly,Paypal,4,19.8,0.1,12.4
10/24/2016,85001,Yanaki,Mastercard,1,28.75,0,15.29
12/21/2016,85001,Yanaki,Visa,1,28.75,0,15.98
12/3/2016,85001,Fun Fly,Cash,1,4.95,0,3.56
11/23/2016,85224,Fun Fly,In Store,1,4.95,0,3.42
10/9/2016,85001,Bellen,Mastercard,1,24.95,0,12.86
11/4/2016,85224,Crested Beaut,Mastercard,1,37.95,0,22.34
11/13/2016,85001,Fun Fly,Cash,1,4.95,0,3.86
11/1/2016,85001,Fun Fly,In Store,1,4.95,0,4.1
11/23/2016,85001,Yanaki,Debit Visa,3,86.25,0,45.03
11/1/2016,85327,Quad,Debit Mastercard,1,43.96,0,21.49
11/14/2016,85001,Fun Fly,Debit Mastercard,1,4.95,0,3.2
11/4/2016,85001,Fun Fly,Paypal,1,4.95,0,3.65
12/6/2016,85327,Fun Fly,Debit Visa,1,4.95,0,4.02
10/30/2016,85001,Bellen,Debit Visa,1,24.95,0,14.15
10/12/2016,85327,Aspen,American Express,6,167.7,0.1,72.3
12/19/2016,85224,Crested Beaut,Mastercard,1,37.95,0,22.62
10/7/2016,85224,Majestic Beaut,Mastercard,1,32.95,0,19.06
10/16/2016,85001,Yanaki,Visa,1,28.75,0,15.39
11/15/2016,85001,Bellen,Mastercard,1,24.95,0,14.28
12/5/2016,85001,Fun Fly,Visa,2,9.9,0,5.88
11/27/2016,85327,Fun Fly,Visa,1,4.95,0,3.6
10/8/2016,85327,Fun Fly,Visa,4,19.8,0.1,16.28
12/24/2016,85001,Bellen,Cash,1,24.95,0,12.86
12/17/2016,85224,Bellen,Mastercard,1,24.95,0,13.49
11/8/2016,85001,Fun Fly,Paypal,1,4.95,0,3.54
10/28/2016,85001,Bellen,In Store,1,24.95,0,12.83
12/7/2016,85327,Fun Fly,Cash,1,4.95,0,3.52
11/26/2016,85001,Bellen,Cash,4,99.8,0.1,54.76
11/19/2016,85224,Yanaki,Cash,1,28.75,0,14.61
12/3/2016,85001,Carlota,Cash,1,27.95,0,13.52
11/24/2016,85001,Quad,In Store,1,43.96,0,22.64
12/2/2016,85327,Majestic Beaut,Mastercard,6,197.7,0.1,118.2
10/9/2016,85327,Bellen,Mastercard,1,24.95,0,12.85
10/29/2016,85224,Quad,Mastercard,1,43.96,0,22.11
12/11/2016,85001,Yanaki,Debit Visa,1,28.75,0,14.77
12/4/2016,85001,Fun Fly,Mastercard,6,29.7,0.1,14.34
12/21/2016,85327,Quad,Paypal,1,43.96,0,22.89
11/9/2016,85001,Quad,Visa,1,43.96,0,22.58
11/10/2016,85327,Carlota,Debit Visa,6,167.7,0.1,78
12/21/2016,85001,Fun Fly,Debit Visa,6,29.7,0.1,20.82
11/23/2016,85224,Quad,Visa,1,43.96,0,23
12/19/2016,85001,Fun Fly,American Express,2,9.9,0,7.62
10/9/2016,85001,Yanaki,Visa,2,57.5,0,31.52
11/7/2016,85224,Yanaki,In Store,1,28.75,0,14.61
11/19/2016,85001,Fun Fly,Visa,1,4.95,0,4.03
10/18/2016,85327,Aspen,Debit Visa,6,167.7,0.1,67.92
11/2/2016,85327,Carlota,Debit Visa,1,27.95,0,13.2
12/17/2016,85224,Fun Fly,American Express,4,19.8,0.1,12.64
12/20/2016,85001,Fun Fly,Visa,1,4.95,0,3.52
12/11/2016,85001,Fun Fly,Visa,1,4.95,0,3.51
11/14/2016,85327,Majestic Beaut,Visa,1,32.95,0,19.45
11/15/2016,85001,Quad,Cash,1,43.96,0,21.97
11/26/2016,85224,Carlota,Visa,6,167.7,0.1,72.24
10/27/2016,85001,Majestic Beaut,Mastercard,1,32.95,0,19.56
10/1/2016,85327,Fun Fly,Debit Visa,1,4.95,0,3.35
10/21/2016,85327,Fun Fly,Visa,6,29.7,0.1,24.84
10/6/2016,85001,Fun Fly,Cash,1,4.95,0,2.48
10/5/2016,85224,Bellen,Cash,1,24.95,0,13.37
12/17/2016,85001,Yanaki,Debit Visa,1,28.75,0,14.36
10/23/2016,85327,Fun Fly,Mastercard,1,4.95,0,3.32
11/11/2016,85224,Fun Fly,Mastercard,1,4.95,0,4.15
11/14/2016,85001,Yanaki,In Store,6,172.5,0.1,95.58
11/22/2016,85001,Majestic Beaut,Visa,1,32.95,0,19.51
12/19/2016,85224,Majestic Beaut,Visa,4,131.8,0.1,75.76
11/28/2016,85001,Yanaki,Visa,1,28.75,0,14.46
11/7/2016,85327,Fun Fly,Visa,1,4.95,0,3.84
11/20/2016,85001,Quad,Visa,1,43.96,0,21.24
10/6/2016,85327,Yanaki,Debit Visa,1,28.75,0,16.15
10/7/2016,85327,Carlota,Debit Visa,1,27.95,0,12.82
10/14/2016,85224,Crested Beaut,Mastercard,1,37.95,0,22.71
12/6/2016,85001,Fun Fly,Debit Mastercard,1,4.95,0,3.17
10/31/2016,85001,Bellen,Debit Mastercard,1,24.95,0,12.93
10/23/2016,85224,Quad,Paypal,1,43.96,0,22.81
12/13/2016,85001,Fun Fly,Debit Mastercard,2,9.9,0,7.82
11/23/2016,85001,Fun Fly,Paypal,1,4.95,0,3.21
11/1/2016,85327,Fun Fly,Cash,6,29.7,0.1,16.38
10/18/2016,85001,Fun Fly,Mastercard,1,4.95,0,3.9
10/25/2016,85224,Fun Fly,Visa,1,4.95,0,3.13
12/7/2016,85224,Yanaki,American Express,1,28.75,0,15.52
10/9/2016,85327,Fun Fly,Cash,6,29.7,0.1,15.48
12/11/2016,85327,Fun Fly,In Store,1,4.95,0,2.97
11/3/2016,85224,Fun Fly,Debit Visa,1,4.95,0,2.62
11/19/2016,85001,Carlota,Paypal,1,27.95,0,12.77
12/9/2016,85001,Majestic Beaut,In Store,1,32.95,0,19.03
11/18/2016,85001,Bellen,Mastercard,3,74.85,0,38.64
10/2/2016,85001,Quad,Paypal,1,43.96,0,22.01
12/10/2016,85327,Fun Fly,Cash,1,4.95,0,3.85
12/4/2016,85327,Quad,American Express,1,43.96,0,21.46
10/23/2016,85224,Quad,Debit Visa,1,43.96,0,21.5
12/22/2016,85327,Fun Fly,Cash,2,9.9,0,6.24
12/18/2016,85327,Fun Fly,Cash,1,4.95,0,3.7
10/3/2016,85001,Fun Fly,Cash,1,4.95,0,3.74
11/17/2016,85001,Fun Fly,Debit Visa,1,4.95,0,3.35
12/17/2016,85224,Quad,Mastercard,1,43.96,0,22.36
11/26/2016,85327,Crested Beaut,Debit Visa,1,37.95,0,22.1
10/29/2016,85224,Fun Fly,Debit Visa,1,4.95,0,4.09
12/16/2016,85327,Yanaki,Debit Visa,1,28.75,0,15.29
10/26/2016,85224,Fun Fly,Paypal,6,29.7,0.1,19.98
12/12/2016,85001,Yanaki,Cash,1,28.75,0,15.49
11/2/2016,85001,Majestic Beaut,Cash,1,32.95,0,19.26
12/15/2016,85001,Majestic Beaut,Cash,1,32.95,0,19.02
12/21/2016,85327,Fun Fly,American Express,1,4.95,0,2.72
12/14/2016,85224,Quad,Debit Visa,1,43.96,0,21.35
10/16/2016,85224,Fun Fly,Visa,1,4.95,0,2.73
12/4/2016,85001,Carlota,Cash,1,27.95,0,12.23
12/1/2016,85001,Yanaki,Visa,6,172.5,0.1,88.62
12/18/2016,85327,Fun Fly,Cash,1,4.95,0,2.8
11/6/2016,85001,Quad,Cash,1,43.96,0,22.02
10/5/2016,85327,Quad,Visa,1,43.96,0,21.91
10/24/2016,85224,Fun Fly,Visa,1,4.95,0,2.4
12/19/2016,85001,Yanaki,Paypal,1,28.75,0,14.82
10/11/2016,85224,Fun Fly,Visa,2,9.9,0,4.92
11/8/2016,85327,Fun Fly,Cash,1,4.95,0,3.14
12/7/2016,85224,Crested Beaut,American Express,1,37.95,0,22.42
12/2/2016,85224,Carlota,Paypal,1,27.95,0,12.09
11/29/2016,85224,Fun Fly,Visa,1,4.95,0,3.32
10/4/2016,85001,Quad,Mastercard,6,263.76,0.1,128.82
11/18/2016,85224,Fun Fly,Visa,1,4.95,0,3.86
10/5/2016,85327,Quad,American Express,1,43.96,0,22.42
10/12/2016,85001,Fun Fly,Debit Visa,1,4.95,0,2.83
11/2/2016,85327,Bellen,Visa,1,24.95,0,14.25
12/2/2016,85001,Fun Fly,Visa,6,29.7,0.1,20.52
10/3/2016,85224,Bellen,Visa,1,24.95,0,14.13
12/16/2016,85001,Fun Fly,Debit Visa,1,4.95,0,2.82
10/8/2016,85327,Fun Fly,Cash,1,4.95,0,2.9
10/26/2016,85327,Fun Fly,Debit Visa,1,4.95,0,3.3
11/29/2016,85224,Yanaki,Cash,1,28.75,0,14.85
11/23/2016,85224,Fun Fly,Visa,1,4.95,0,3.29
12/14/2016,85001,Fun Fly,Debit Visa,2,9.9,0,6.02
10/11/2016,85001,Crested Beaut,Mastercard,1,37.95,0,22.6
12/17/2016,85327,Fun Fly,Cash,1,4.95,0,4.13
12/8/2016,85001,Fun Fly,Mastercard,1,4.95,0,2.61
12/17/2016,85001,Fun Fly,In Store,1,4.95,0,2.52
12/24/2016,85001,Fun Fly,Visa,1,4.95,0,3.72
11/26/2016,85001,Fun Fly,Paypal,1,4.95,0,2.5
10/28/2016,85001,Carlota,Mastercard,1,27.95,0,12.13
11/28/2016,85001,Fun Fly,Debit Visa,1,4.95,0,2.38
12/7/2016,85001,Fun Fly,Visa,1,4.95,0,3.15
12/23/2016,85001,Fun Fly,Mastercard,6,29.7,0.1,18.36
11/30/2016,85001,Bellen,Mastercard,1,24.95,0,14.42
11/28/2016,85224,Fun Fly,Cash,1,4.95,0,2.66
10/16/2016,85327,Bellen,Debit Visa,6,149.7,0.1,83.1
11/22/2016,85001,Quad,Debit Mastercard,1,43.96,0,23.04
10/16/2016,85224,Fun Fly,Visa,1,4.95,0,2.67
10/22/2016,85224,Yanaki,Visa,1,28.75,0,15.45
12/2/2016,85001,Fun Fly,Visa,2,9.9,0,6.3
12/9/2016,85001,Fun Fly,Mastercard,1,4.95,0,3.1
12/2/2016,85001,Fun Fly,Paypal,1,4.95,0,2.49
11/14/2016,85224,Quad,Cash,6,263.76,0.1,132.36
11/18/2016,85327,Majestic Beaut,Debit Visa,1,32.95,0,19.96
10/5/2016,85224,Fun Fly,Debit Visa,1,4.95,0,2.39
12/23/2016,85327,Carlota,Mastercard,6,167.7,0.1,80.88
12/14/2016,85224,Bellen,Mastercard,1,24.95,0,12.78
11/14/2016,85001,Carlota,Paypal,1,27.95,0,13.28
11/14/2016,85224,Crested Beaut,Debit Visa,1,37.95,0,22.39
11/20/2016,85327,Bellen,Cash,1,24.95,0,13.28
11/1/2016,85224,Bellen,Visa,1,24.95,0,12.97
12/5/2016,85224,Fun Fly,Cash,3,14.85,0,8.31
12/9/2016,85001,Quad,Visa,1,43.96,0,21.5
11/21/2016,85001,Crested Beaut,Debit Visa,1,37.95,0,22.97
11/27/2016,85327,Carlota,Mastercard,1,27.95,0,11.83
10/31/2016,85001,Majestic Beaut,Cash,1,32.95,0,20.36
10/29/2016,85224,Yanaki,Mastercard,1,28.75,0,15.6
10/13/2016,85327,Carlota,Debit Mastercard,1,27.95,0,12.78
10/8/2016,85001,Quad,Mastercard,1,43.96,0,21.97
12/7/2016,85001,Yanaki,Paypal,1,28.75,0,15.55
10/9/2016,85001,Fun Fly,Mastercard,1,4.95,0,3.83
10/14/2016,85224,Fun Fly,Debit Visa,2,9.9,0,6.74
12/7/2016,85001,Majestic Beaut,Debit Visa,1,32.95,0,20.21
10/4/2016,85001,Carlota,Debit Mastercard,1,27.95,0,12.87
12/22/2016,85327,Aspen,Paypal,1,27.95,0,11.87
11/15/2016,85224,Majestic Beaut,Paypal,1,32.95,0,19.1
11/19/2016,85001,Quad,Mastercard,1,43.96,0,22.14
10/25/2016,85001,Fun Fly,Cash,1,4.95,0,4.12
10/31/2016,85224,Fun Fly,American Express,1,4.95,0,2.78
10/13/2016,85224,Fun Fly,Visa,6,29.7,0.1,22.32
12/14/2016,85001,Quad,Visa,2,87.92,0,43.26
11/17/2016,85001,Fun Fly,Cash,1,4.95,0,2.54
10/7/2016,85001,Fun Fly,American Express,1,4.95,0,3.8
11/13/2016,85327,Aspen,Paypal,1,27.95,0,12.62
10/7/2016,85001,Fun Fly,Paypal,1,4.95,0,3.14
11/22/2016,85224,Fun Fly,Cash,2,9.9,0,7.6
11/14/2016,85001,Fun Fly,Cash,1,4.95,0,3.24
12/6/2016,85001,Quad,Mastercard,1,43.96,0,22.77
12/23/2016,85327,Fun Fly,Cash,1,4.95,0,2.39
10/13/2016,85327,Majestic Beaut,Mastercard,6,197.7,0.1,123.42
11/2/2016,85001,Bellen,Paypal,1,24.95,0,14.06
11/23/2016,85224,Fun Fly,Cash,1,4.95,0,2.72
10/23/2016,85001,Yanaki,Visa,1,28.75,0,14.48
12/4/2016,85001,Fun Fly,Visa,1,4.95,0,3.44
12/10/2016,85224,Majestic Beaut,Visa,1,32.95,0,19.21
11/2/2016,85327,Majestic Beaut,Mastercard,1,32.95,0,19.64
10/27/2016,85224,Fun Fly,Paypal,1,4.95,0,2.62
11/29/2016,85001,Fun Fly,Cash,1,4.95,0,2.54
12/12/2016,85224,Fun Fly,Mastercard,6,29.7,0.1,22.62
10/11/2016,85224,Fun Fly,American Express,1,4.95,0,2.46
12/20/2016,85001,Fun Fly,Visa,3,14.85,0,7.65
10/13/2016,85001,Crested Beaut,Debit Visa,1,37.95,0,22.48
10/29/2016,85224,Bellen,Debit Visa,1,24.95,0,14.32
11/20/2016,85001,Fun Fly,Debit Mastercard,1,4.95,0,3.32
11/16/2016,85001,Carlota,Paypal,1,27.95,0,11.75
12/18/2016,85327,Aspen,Visa,1,27.95,0,11.95
10/17/2016,85001,Bellen,Cash,1,24.95,0,13.25
11/24/2016,85001,Bellen,Mastercard,1,24.95,0,14.13
12/2/2016,85327,Quad,In Store,1,43.96,0,22.03
12/15/2016,85001,Fun Fly,Visa,1,4.95,0,2.62
11/30/2016,85327,Fun Fly,Visa,1,4.95,0,3.3
10/16/2016,85327,Fun Fly,Paypal,4,19.8,0.1,14.76
11/29/2016,85001,Bellen,Cash,1,24.95,0,14.3
11/21/2016,85327,Majestic Beaut,Cash,1,32.95,0,19.25
10/25/2016,85327,Crested Beaut,Cash,1,37.95,0,22.3
11/20/2016,85001,Yanaki,Visa,1,28.75,0,14.73
11/11/2016,85001,Carlota,Debit Mastercard,1,27.95,0,12.47
12/23/2016,85001,Quad,Mastercard,1,43.96,0,22.13
11/6/2016,85224,Fun Fly,Visa,1,4.95,0,3.6
11/17/2016,85327,Bellen,Visa,1,24.95,0,12.95
11/4/2016,85224,Fun Fly,Visa,1,4.95,0,3.26
11/1/2016,85224,Fun Fly,Visa,6,29.7,0.1,16.86
10/29/2016,85001,Crested Beaut,Visa,1,37.95,0,22.18
12/1/2016,85001,Crested Beaut,Cash,1,37.95,0,21.95
10/4/2016,85001,Fun Fly,Paypal,1,4.95,0,3.86
10/15/2016,85001,Quad,Cash,1,43.96,0,21.79
10/10/2016,85327,Aspen,Mastercard,2,55.9,0,25.2
11/14/2016,85001,Quad,Visa,6,263.76,0.1,137.58
12/20/2016,85001,Carlota,Visa,1,27.95,0,12.89
11/12/2016,85224,Yanaki,Visa,1,28.75,0,14.85
12/22/2016,85001,Carlota,Visa,2,55.9,0,24.84
11/30/2016,85327,Bellen,Visa,1,24.95,0,13.44
10/14/2016,85224,Fun Fly,Visa,1,4.95,0,3.33
